ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,siren,raison_sociale,statut_juridique,sdsei,pole_territorial,utd,nb_adherents,capital_social,phone,email,website,facebook,post_images
11230,"ASSOCIATION SPORTIVE ET CULTURELLE ATZARRI",,publish,5344,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.32282002206249," -1.2279607652604065",515028074,"ASSOCIATION SPORTIVE ET CULTURELLE ATZARRI",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11231,"ASS BIPER SWING",,publish,5345,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.116613337366054," -1.1155309647364446",538357518,"ASS BIPER SWING",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11232,"COMITE DES FETES",,publish,5346,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.13910621202271," -1.2588308611319359",782378186,"COMITE DES FETES",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11233,"ASSOCIATION CHILAR",,publish,5347,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.42364237925759," -1.3432007413195235",803859214,"ASSOCIATION CHILAR",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11234,BIHOTZ,,publish,5348,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.182933644624235," -1.2013521254078336",804581056,BIHOTZ,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11235,"RIEN QUE DU BONHEUR SUR L'ATLANTIQUE",,publish,5349,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.2223867987914," -1.3115320610042462",829141969,"RIEN QUE DU BONHEUR SUR L'ATLANTIQUE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11236,ZURAIDARRAK,,publish,5350,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.43976765599323," -1.5332732454514804",838372332,ZURAIDARRAK,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11237,"GPT BIPER LAN",,publish,5351,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SOURAÏDE,Nouvelle-Aquitaine,France,64250,43.14741381951309," -1.2476767566401412",841304421,"GPT BIPER LAN",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11238,"ATURRIKO KIROLARIAK",,publish,5352,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.02626285382461," -1.0116102128264552",795264803,"ATURRIKO KIROLARIAK",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11239,"CUMA AUZOAK",,publish,5353,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SUHESCUN,Nouvelle-Aquitaine,France,64780,43.18728920711888," -1.2908412075252385",352708432,"CUMA AUZOAK",COOPERATIVES,"Pays Basque intérieur","IHOLDI OZTIBARRE","UTD Basse Navarre et Soule",,,,,,,
11240,"TOURISME TERROIR TRADITION",,publish,5354,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SUHESCUN,Nouvelle-Aquitaine,France,64780,43.29819345262199," -1.342348066784862",382073443,"TOURISME TERROIR TRADITION",ASSOCIATIONS,"Pays Basque intérieur","IHOLDI OZTIBARRE","UTD Basse Navarre et Soule",,,,,,,
11241,"COMITE DES FETES DE SUHESCUN",,publish,5355,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SUHESCUN,Nouvelle-Aquitaine,France,64780,43.249543685666964," -1.4288362419360372",531403079,"COMITE DES FETES DE SUHESCUN",ASSOCIATIONS,"Pays Basque intérieur","IHOLDI OZTIBARRE","UTD Basse Navarre et Soule",,,,,,,
11242,IRIS,,publish,5356,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SUHESCUN,Nouvelle-Aquitaine,France,64780,43.31969923386453," -1.4773396214787746",800774507,IRIS,ASSOCIATIONS,"Pays Basque intérieur","IHOLDI OZTIBARRE","UTD Basse Navarre et Soule",,,,,,,
11243,"MUSO KA YELE - SOURIRES DE FEMMES",,publish,5357,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SUHESCUN,Nouvelle-Aquitaine,France,64780,43.397501538141555," -1.629364730309351",845266832,"MUSO KA YELE - SOURIRES DE FEMMES",ASSOCIATIONS,"Pays Basque intérieur","IHOLDI OZTIBARRE","UTD Basse Navarre et Soule",,,,,,,
11244,"HERRI TA KULTUR",,publish,5358,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SUHESCUN,Nouvelle-Aquitaine,France,64780,43.17200810664512," -1.0250745304277022",849832209,"HERRI TA KULTUR",ASSOCIATIONS,"Pays Basque intérieur","IHOLDI OZTIBARRE","UTD Basse Navarre et Soule",,,,,,,
11245,KUARTZ,,publish,5359,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SUHESCUN,Nouvelle-Aquitaine,France,64780,43.3839995553108," -1.4911891861886215",877579268,KUARTZ,ASSOCIATIONS,"Pays Basque intérieur","IHOLDI OZTIBARRE","UTD Basse Navarre et Soule",,,,,,,
11246,"ETORKIZUNA KONTZEPTUAK",,publish,5360,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.34034958574635," -1.3169210323250538",797433315,"ETORKIZUNA KONTZEPTUAK",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11247,"ECOLE DAO, ECOLE DE FENG SHUI TRADITIONNEL",,publish,5361,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.31182704006003," -1.5995632971373843",797553401,"ECOLE DAO, ECOLE DE FENG SHUI TRADITIONNEL",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11248,"LA MOUVOTHEQUE",,publish,5362,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.307903003090125," -1.6167032834204251",800771818,"LA MOUVOTHEQUE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11249,"LA ZONE INTERNATIONALE DE CONVERGENCE DES ARTS RECHERCHE ET TECHNOLOGIES DU SPECTACLE",,publish,5363,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.213451426731936," -0.9979259500455817",800872087,"LA ZONE INTERNATIONALE DE CONVERGENCE DES ARTS RECHERCHE ET TECHNOLOGIES DU SPECTACLE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11250,"HIRIBURUKO GAITEROAK",,publish,5364,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.368149532911445," -1.2720544371162696",804600302,"HIRIBURUKO GAITEROAK",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11251,"AMICALE LAIQUE DE HAUTE SOULE",,publish,5365,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.438233905182386," -1.5236265408045282",325951242,"AMICALE LAIQUE DE HAUTE SOULE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11252,"CUMA ERRETZU",,publish,5366,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.43414887491062," -1.4850152085869426",339716409,"CUMA ERRETZU",COOPERATIVES,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11253,"ASSOCIATION CULTURELLE KHANTA XIBERUA",,publish,5367,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.230735052802935," -1.281623291653709",340796168,"ASSOCIATION CULTURELLE KHANTA XIBERUA",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11254,"ASS ENTRAIDE ALGAR ETXEBI",,publish,5368,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.27652658636539," -1.3774546515082613",348266750,"ASS ENTRAIDE ALGAR ETXEBI",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11255,"CLUB HABITAT VACANCES",,publish,5369,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.318242394600276," -1.3833433415104763",382569382,"CLUB HABITAT VACANCES",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11256,"OFFICE DE TOURISME DE SOULE",,publish,5370,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.45676291945679," -1.4758020150617306",395261266,"OFFICE DE TOURISME DE SOULE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11257,"ASS LARRAZKENA",,publish,5371,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.28296164042851," -1.0627983579020308",405161142,"ASS LARRAZKENA",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11258,"ATHARRATZE JAUREGIA",,publish,5372,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.411400579831586," -1.5381330208215418",414697359,"ATHARRATZE JAUREGIA",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11259,AZIA,,publish,5373,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.0186783984331," -1.0080945807079793",421118043,AZIA,ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11260,"ECOLE MUSIQUE DE HAUTE SOULE",,publish,5374,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.17774250633993," -1.3028585082769615",425022647,"ECOLE MUSIQUE DE HAUTE SOULE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11261,"LA MARMITE A MUSIQUE",,publish,5375,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.1974147142418," -1.1439127938345899",431814227,"LA MARMITE A MUSIQUE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11262,"ASS UNION COMMERC ET ART DE SOULE",,publish,5376,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.27384816629017," -1.2249189378351548",433048766,"ASS UNION COMMERC ET ART DE SOULE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11263,"BASABURUKO LEZENTZAT (GROUPE SPELEOLOG)",,publish,5377,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.398993353712434," -1.3394460272225115",449597012,"BASABURUKO LEZENTZAT (GROUPE SPELEOLOG)",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11264,ATHARRAZTARRAK,,publish,5378,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.243039085431704," -1.357907130235954",490499209,ATHARRAZTARRAK,ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11265,"GROUPEMENT PASTORAL D ARDANNE",,publish,5379,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.090421693234916," -1.0921919447300454",503868507,"GROUPEMENT PASTORAL D ARDANNE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11266,"ASS POUR L ANIMATION DE TARDETS SORHOLUS",,publish,5380,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.15872237547383," -1.2009944584382468",518288279,"ASS POUR L ANIMATION DE TARDETS SORHOLUS",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11267,"BASABURUKO IHAUTERIA",,publish,5381,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.46682682414521," -1.4635640891583828",519728414,"BASABURUKO IHAUTERIA",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11268,"ASSOCIATION ART'SOULE",,publish,5382,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.325466854889825," -1.257856842780669",539335109,"ASSOCIATION ART'SOULE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11269,"HOPITAL ST ANTOINE",,publish,5383,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.355421069614515," -1.3978700690491448",782378939,"HOPITAL ST ANTOINE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11270,"ZIBERO SPORT ASSOC SPORTIVE",,publish,5384,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.40294637927883," -1.4437772202542971",782378996,"ZIBERO SPORT ASSOC SPORTIVE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11271,"ASSOC EDUC POPUL ATHARRATZE",,publish,5385,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.35376418220794," -1.2893177932878412",782379010,"ASSOC EDUC POPUL ATHARRATZE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11272,"ASSOCIATION FAMILLES RURALES",,publish,5386,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.14537487863286," -1.0592585367211598",782379028,"ASSOCIATION FAMILLES RURALES",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11273,"FOYER SOCIO-EDUCATIF DU COLLEGE DR PIERRE JAUREGUY",,publish,5387,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.23724759526526," -1.3760591547095993",798577540,"FOYER SOCIO-EDUCATIF DU COLLEGE DR PIERRE JAUREGUY",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11274,"MELODIES EN SOULE",,publish,5388,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.36813141219939," -1.5316234656964816",813468485,"MELODIES EN SOULE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11275,TXIKITO,,publish,5389,gd_place,"2025-07-21 19:54:02","2025-07-21 19:54:02",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.19013591686707," -1.1059912833852403",813760089,TXIKITO,ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11276,"BORTU GANA",,publish,5390,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.0613316960572," -0.9813586779029274",851411603,"BORTU GANA",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11277,"GROUPEMENT D'EMPLOYEURS ESKU BALOA",,publish,5391,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,TARDETS-SORHOLUS,Nouvelle-Aquitaine,France,64470,43.27343174504224," -1.430492479153465",851592337,"GROUPEMENT D'EMPLOYEURS ESKU BALOA",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11278,IDEKI,,publish,5392,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.244077485001156," -0.96211156613699",809552086,IDEKI,ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11279,"ASSOCIATION SILAT DASAR",,publish,5393,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.22420197345242," -1.4085427301722508",810011239,"ASSOCIATION SILAT DASAR",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11280,"THEATRE ET SENS",,publish,5394,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.448878369801754," -1.6053044011995754",819559014,"THEATRE ET SENS",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11281,IKER,,publish,5395,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.38637864900903," -1.670343452729797",821108511,IKER,ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11282,"ASS FONCIERE PASTORALE DE LA MADELEINE",,publish,5396,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,TROIS-VILLES,Nouvelle-Aquitaine,France,64470,43.27664347754722," -1.2580726769296091",401909312,"ASS FONCIERE PASTORALE DE LA MADELEINE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11283,"ASSOCIATION XIBERO 1",,publish,5397,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,TROIS-VILLES,Nouvelle-Aquitaine,France,64470,43.25423956759004," -1.3410613047227415",499316453,"ASSOCIATION XIBERO 1",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11284,"GROUPEMENT PASTORAL DE SARATZE",,publish,5398,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,TROIS-VILLES,Nouvelle-Aquitaine,France,64470,43.35561571918496," -1.5096988567063039",499599124,"GROUPEMENT PASTORAL DE SARATZE",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11285,"GOHETX TALDEA",,publish,5399,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,TROIS-VILLES,Nouvelle-Aquitaine,France,64470,43.45967807219572," -1.4996841902684426",524103934,"GOHETX TALDEA",ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11286,XIBEROTARRAK,,publish,5400,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,TROIS-VILLES,Nouvelle-Aquitaine,France,64470,43.24874652993639," -1.2531616538083856",878756634,XIBEROTARRAK,ASSOCIATIONS,"Pays Basque intérieur","SOULE XIBEROA","UTD Basse Navarre et Soule",,,,,,,
11287,"BETHI GAZTE",,publish,5401,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,SAINT-PIERRE-D'IRUBE,Nouvelle-Aquitaine,France,64990,43.39123551968259," -1.3556274933814287",832173249,"BETHI GAZTE",ASSOCIATIONS,Adour-BAB,"NIVE ADOUR","UTD Labourd",,,,,,,
11288,"COOP FROMAGE FERM PAYS BASQUE",,publish,5402,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,UHART-CIZE,Nouvelle-Aquitaine,France,64220,43.27272394471642," -1.4240152424677754",324918440,"COOP FROMAGE FERM PAYS BASQUE",COOPERATIVES,"Pays Basque intérieur","GARAZI BAIGORRY","UTD Basse Navarre et Soule",,,,,,,
11289,"CONSEIL PARENTS D'ELEVES",,publish,5403,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,UHART-CIZE,Nouvelle-Aquitaine,France,64220,43.49109745368535," -1.5526721668803924",338869985,"CONSEIL PARENTS D'ELEVES",ASSOCIATIONS,"Pays Basque intérieur","GARAZI BAIGORRY","UTD Basse Navarre et Soule",,,,,,,
11290,"ASSOCIATION LES MESANGES",,publish,5404,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,UHART-CIZE,Nouvelle-Aquitaine,France,64220,43.35353126748573," -1.6620251455730668",388504375,"ASSOCIATION LES MESANGES",ASSOCIATIONS,"Pays Basque intérieur","GARAZI BAIGORRY","UTD Basse Navarre et Soule",,,,,,,
11291,"FAMILLES RURALES ASSOCIATION ZURETAKO",,publish,5405,gd_place,"2025-07-21 19:54:03","2025-07-21 19:54:03",,,,0,,,UHART-CIZE,Nouvelle-Aquitaine,France,64220,43.02883998070247," -1.0686257247603965",432526366,"FAMILLES RURALES ASSOCIATION ZURETAKO",ASSOCIATIONS,"Pays Basque intérieur","GARAZI BAIGORRY","UTD Basse Navarre et Soule",,,,,,,
