post_id,post_title,_search_title,post_status,post_tags,post_category,default_category,featured,featured_image,submit_ip,overall_rating,rating_count,street,street2,city,region,country,zip,latitude,longitude,mapview,mapzoom,siren,raison_sociale,statut_juridique,sdsei,pole_territorial,utd,nb_adherents,capital_social,post_dummy,phone,email,website,facebook
6421,SOLUTIONS SERVICES A DOMICILE,solutions services a domicile,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.375172825472426,-1.5170342312036176,,,481882215,SOLUTIONS SERVICES A DOMICILE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6422,HARDOYTARRAK PELOTE BASQUE,hardoytarrak pelote basque,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.19703778667415,-1.395845313930303,,,481935344,HARDOYTARRAK PELOTE BASQUE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6423,VIVANCE,vivance,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.43171903484687,-1.5392089227604007,,,482237492,VIVANCE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6424,AUTOUR DE MINUIT,autour de minuit,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.35866485995646,-1.6895103338763637,,,482404100,AUTOUR DE MINUIT,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6425,ASS PARENTS ELEVES ENS PUB BILINGUE,ass parents eleves ens pub bilingue,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.196082066803136,-1.244754918060572,,,483742235,ASS PARENTS ELEVES ENS PUB BILINGUE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6426,HORIZONS PLUS,horizons plus,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.16648533414955,-1.2681835924539366,,,484089669,HORIZONS PLUS,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6427,ASSOCIATION HARMONIA,association harmonia,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.34959505182866,-1.4907987453517144,,,485017297,ASSOCIATION HARMONIA,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6428,LES LUCIOLES,les lucioles,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.40804823022281,-1.7029426990295267,,,485280499,LES LUCIOLES,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6429,ATELIER SON ET IMAGE,atelier son et image,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.405675899069124,-1.5549876818188624,,,487715971,ATELIER SON ET IMAGE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6430,EUSKAL EVENT,euskal event,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.0306429897189,-1.0588990167098804,,,488397803,EUSKAL EVENT,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6431,CLEAN SHAPER,clean shaper,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.26983901296188,-1.4165233802939696,,,488435587,CLEAN SHAPER,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6432,KATOUCHA POUR LA LUTTE CONTRE L EXCISION,katoucha pour la lutte contre l excision,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.16669334378913,-1.0211388666513685,,,488693557,KATOUCHA POUR LA LUTTE CONTRE L EXCISION,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6433,PERE NOEL ANIMATION,pere noel animation,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.296567329342125,-1.321969670135664,,,488742222,PERE NOEL ANIMATION,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6434,CLUB TABLE RONDE,club table ronde,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.36111330048969,-1.5947857844253954,,,488764531,CLUB TABLE RONDE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6435,PLANETE SOURIRE ANIMATION EN ART THERAPIE,planete sourire animation en art therapie,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.38292013169127,-1.3441201259539008,,,488983578,PLANETE SOURIRE ANIMATION EN ART THERAPIE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6436,G.2.N,g.2.n,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.00664470883676,-1.0078080589252556,,,489357988,G.2.N,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6437,ASSOCIATION DE LA PRESSE JEUNE DE LA COTE BASQUE : L INTER,association de la presse jeune de la cote basque : l inter,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.2077754638935,-1.03750869080103,,,489440628,ASSOCIATION DE LA PRESSE JEUNE DE LA COTE BASQUE : L INTER,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6438,MISSIONS PERE CESTAC,missions pere cestac,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.29940510422605,-1.1253253079806989,,,490192507,MISSIONS PERE CESTAC,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6439,C.L.A. LES MAILHOUNS,c.l.a. les mailhouns,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.205342894852784,-0.9513920534527385,,,490256245,C.L.A. LES MAILHOUNS,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6440,VTT ITZULIAK,vtt itzuliak,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.41877244111708,-1.474131872637907,,,490295136,VTT ITZULIAK,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6441,UNION CYLISTE ET SPORTIVE D'ANGLET,union cyliste et sportive danglet,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.4117504593452,-1.6826476091843434,,,490497765,UNION CYLISTE ET SPORTIVE D'ANGLET,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6442,LE PETIT THEATRE DES TROIS,le petit theatre des trois,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.179894673818374,-1.0257668400351179,,,490939576,LE PETIT THEATRE DES TROIS,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6443,COM. DEP. DES P.A FED FR. PECHEURS EN MER,com. dep. des p.a fed fr. pecheurs en mer,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.191337832127296,-1.3076309957556176,,,491026076,COM. DEP. DES P.A FED FR. PECHEURS EN MER,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6444,PILOTAZAIN,pilotazain,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.21548772771884,-1.0116949984919856,,,491240412,PILOTAZAIN,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6445,ENFANT DANS LE QUARTIER,enfant dans le quartier,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.27505043410622,-1.1991547599836228,,,491583852,ENFANT DANS LE QUARTIER,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6446,ASSOC MEZZO PIANO,assoc mezzo piano,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.1785380536129,-1.1915312327365977,,,492521968,ASSOC MEZZO PIANO,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6447,AQUITAINE LANGUAGE LEARNING,aquitaine language learning,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.16015797016494,-0.9675716766438351,,,492777628,AQUITAINE LANGUAGE LEARNING,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6448,ASSOCIATION CALIGRAYK,association caligrayk,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.4612085761441,-1.6182743235912267,,,493218549,ASSOCIATION CALIGRAYK,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6449,ADMR ADOUR ET NIVE,admr adour et nive,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.34054866986573,-1.6440145292113608,,,493888804,ADMR ADOUR ET NIVE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6450,ARTE LATINO,arte latino,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.34506249626784,-1.6690489162578153,,,494079999,ARTE LATINO,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6451,FORMATION INSERTION DES PROFESSIONS D'AUXILIAIRE DE VIE,formation insertion des professions dauxiliaire de vie,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.41219655995207,-1.707273256170376,,,494122914,FORMATION INSERTION DES PROFESSIONS D'AUXILIAIRE DE VIE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6452,ENTRE NOUS,entre nous,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.078629933737965,-1.164032850896712,,,494268121,ENTRE NOUS,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6453,ASS FAVELA HATSUTA,ass favela hatsuta,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.09538591255925,-1.182367461917452,,,494676810,ASS FAVELA HATSUTA,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6454,ASSOCIATION SYNDICALE LE GUICHON,association syndicale le guichon,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.43577442381157,-1.6404617068169576,,,495269441,ASSOCIATION SYNDICALE LE GUICHON,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6455,SURF CASTING CLUB D'ANGLET,surf casting club danglet,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.02476768759883,-0.9895628885174034,,,498173541,SURF CASTING CLUB D'ANGLET,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6456,L ATELIER POUR TOUS,l atelier pour tous,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.2794424113751,-1.4644949910547576,,,498236553,L ATELIER POUR TOUS,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6457,CONFRERIE DES CHEVALIERS DE LA TRUITE DE SAINT-PEE-SUR NIVELLE,confrerie des chevaliers de la truite de saint pee sur nivelle,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.36545851903477,-1.7307369488954458,,,498986231,CONFRERIE DES CHEVALIERS DE LA TRUITE DE SAINT-PEE-SUR NIVELLE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6458,KALCEMENTO,kalcemento,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.189865480890965,-0.956288500601099,,,499831139,KALCEMENTO,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6459,PERRUKETAK,perruketak,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.12504402308889,-0.9773208065246699,,,499903409,PERRUKETAK,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6460,SYNDICALE DES PROPRIETAIRES DES LOTS DU LOTISSEMENT LA GRANDE DUNE,syndicale des proprietaires des lots du lotissement la grande dune,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.13932772264958,-1.2182907112487253,,,499946689,SYNDICALE DES PROPRIETAIRES DES LOTS DU LOTISSEMENT LA GRANDE DUNE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6461,CAPOEIRA LIBERDADE,capoeira liberdade,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.16890748853126,-0.9982032059655696,,,500485552,CAPOEIRA LIBERDADE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6462,GYNDA,gynda,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.182781467483025,-1.031205570761189,,,500511944,GYNDA,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6463,WAZUP BEACH FESTIVAL,wazup beach festival,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.281623107844965,-1.3122658827484095,,,500794169,WAZUP BEACH FESTIVAL,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6464,ETXALDE,etxalde,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.37471168150089,-1.614882002250043,,,500977954,ETXALDE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6465,ACTION SOLIDARITE RUGBY,action solidarite rugby,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.24401823882668,-1.468427924353517,,,502432891,ACTION SOLIDARITE RUGBY,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6466,STUDIO 55,studio 55,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.36037929157139,-1.6903404355896878,,,502842727,STUDIO 55,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6467,YACHT CLUB DE BAYONNE ET DE L'ADOUR MARITIME,yacht club de bayonne et de ladour maritime,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.42859582135594,-1.3279514757576183,,,502937626,YACHT CLUB DE BAYONNE ET DE L'ADOUR MARITIME,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6468,FEDERATION LOGEMENT CONSOMMATION ADEIC AFFILIE A L'ASSOCIATION DE DEFENSE D'EDUCATION ET D'INFORMATION DU CONSOMMATEUR,federation logement consommation adeic affilie a lassociation de defense deducation et dinformation du consommateur,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.40533793747274,-1.4090600575630758,,,502981749,FEDERATION LOGEMENT CONSOMMATION ADEIC AFFILIE A L'ASSOCIATION DE DEFENSE D'EDUCATION ET D'INFORMATION DU CONSOMMATEUR,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6469,COMPAGNIE HECHO EN CASA,compagnie hecho en casa,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.317466426669824,-1.6471675580474157,,,503251530,COMPAGNIE HECHO EN CASA,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6470,ASSOCIATION MOKOS,association mokos,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.24316781124257,-1.1291200236447567,,,504619354,ASSOCIATION MOKOS,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6471,SKI CLUB DE LA PLAGE-COTE BASQUE,ski club de la plage cote basque,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.376883490490286,-1.3367332743402351,,,504656968,SKI CLUB DE LA PLAGE-COTE BASQUE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6472,LAMINAK,laminak,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.13786677926591,-1.203831960436357,,,504929993,LAMINAK,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6473,LES GENETS D ANGLET FOOTBALL,les genets d anglet football,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.393025812537005,-1.3708200865373388,,,505182345,LES GENETS D ANGLET FOOTBALL,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6474,TERPSYCHORE,terpsychore,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.03113714253896,-1.0078974151961426,,,505343640,TERPSYCHORE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6475,ASSOCIATION FRATENELLE DES AVEUGLES DE BAYONNE BIARRITZ ET REGION,association fratenelle des aveugles de bayonne biarritz et region,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.310705938284386,-1.523490209498703,,,507947125,ASSOCIATION FRATENELLE DES AVEUGLES DE BAYONNE BIARRITZ ET REGION,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6476,ASS FACLE,ass facle,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.19421267643507,-1.2068239196150867,,,508062015,ASS FACLE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6477,ASS COMPTABILITE ET CONSEIL EN GESTION DE L ATLANTIQUE,ass comptabilite et conseil en gestion de l atlantique,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.18126505304599,-1.0228713170607837,,,508273323,ASS COMPTABILITE ET CONSEIL EN GESTION DE L ATLANTIQUE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6478,LES AIGLONS D'ENDARRA,les aiglons dendarra,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.18751468174632,-1.3454203902974133,,,508355385,LES AIGLONS D'ENDARRA,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6479,ASSOCIATION SPORTIVE STELLA MARIS,association sportive stella maris,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.36834157340861,-1.2803466596584263,,,508544863,ASSOCIATION SPORTIVE STELLA MARIS,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6480,ASSO POUR L INFORMATION DES FAMILLES ADOPTIVES,asso pour l information des familles adoptives,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.357940791595915,-1.3203140291958015,,,509164430,ASSO POUR L INFORMATION DES FAMILLES ADOPTIVES,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6481,VAHINE ORI TAHITI,vahine ori tahiti,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.29590046658423,-1.4460631171989347,,,509166179,VAHINE ORI TAHITI,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6482,ANGLET MUSIQUE ACTION PRODUCTION,anglet musique action production,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.46709445138092,-1.4234268760381612,,,509314258,ANGLET MUSIQUE ACTION PRODUCTION,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6483,PHIL64MUSIK,phil64musik,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.418511907655,-1.7042092670325961,,,509666566,PHIL64MUSIK,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6484,LES AMIS D ALEXIS,les amis d alexis,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.35478612570591,-1.704048780380767,,,510342082,LES AMIS D ALEXIS,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6485,GROUPEMENT D EMPLOYEURS SANTE ATLANTIQUE,groupement d employeurs sante atlantique,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.1689067322046,-1.2651259698816992,,,510633555,GROUPEMENT D EMPLOYEURS SANTE ATLANTIQUE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6486,ASS SYNDICALE LIBRE DE BRINDOS,ass syndicale libre de brindos,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.18710391003458,-1.1214327635681864,,,510989817,ASS SYNDICALE LIBRE DE BRINDOS,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6487,CINETIKS,cinetiks,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.477089235278875,-1.5785884781647277,,,511237083,CINETIKS,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6488,LIGAM GASCON DEU BAISH ADOR,ligam gascon deu baish ador,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.094370013729005,-1.1338507345122284,,,511929861,LIGAM GASCON DEU BAISH ADOR,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6489,A BATUCADA BOOM,a batucada boom,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.36261094516675,-1.495180630039771,,,512630435,A BATUCADA BOOM,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6490,MAJIX,majix,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.24544049967497,-1.373105069365924,,,513170977,MAJIX,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6491,FEEVER,feever,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.377709103660386,-1.3627748949131262,,,513376632,FEEVER,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6492,ROLLER EUSKAL HERRIAN,roller euskal herrian,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.25391140234458,-1.0137360200377716,,,513669739,ROLLER EUSKAL HERRIAN,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6493,LE PETIT TRAIN DE LA HESTE,le petit train de la heste,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.259935596826935,-1.2329163725987877,,,513695171,LE PETIT TRAIN DE LA HESTE,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6494,FIFAVA,fifava,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.26442791542472,-0.9866923658367126,,,514081793,FIFAVA,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6495,UNION DEPARTEMENTAL DES ASSOCIATIONS DE MARINS ET MARINS ANCIENS COMBATTANTS DES PYRENEES ATLANTIQUES,union departemental des associations de marins et marins anciens combattants des pyrenees atlantiques,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.4240418641724,-1.3720918337896226,,,514118918,UNION DEPARTEMENTAL DES ASSOCIATIONS DE MARINS ET MARINS ANCIENS COMBATTANTS DES PYRENEES ATLANTIQUES,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6496,4 ELLES ET 1 CHAMEAU,4 elles et 1 chameau,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.43818712822668,-1.6577309381954684,,,515332948,4 ELLES ET 1 CHAMEAU,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6497,HAND'PISTES....POUR L'EMPLOI LA CULTURE ET LA FORMATION,handpistes....pour lemploi la culture et la formation,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.36326351605646,-1.7362327576861674,,,517440574,HAND'PISTES....POUR L'EMPLOI LA CULTURE ET LA FORMATION,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
6498,L ASSOCIATION DES SOURDS DU PAYS BASQUE 64,l association des sourds du pays basque 64,publish,,,,"0",,127.0.0.1,"0","0",,,ANGLET,Nouvelle-Aquitaine,France,64600,43.252737640687,-1.250881286039674,,,518020540,L ASSOCIATION DES SOURDS DU PAYS BASQUE 64,ASSOCIATIONS,Adour-BAB,COTE BASQUE ADOUR,UTD Labourd,,,"0",,,,
